// The abscissas of order 1 rule (1 point(s)):

3.683841205473598e-02,    2.219629891607660e-01,
4.370895914929367e-01,    1.258208170141265e-01,
4.370895914929366e-01,    4.370895914929367e-01,
1.258208170141266e-01,    4.370895914929367e-01,
4.472951339445264e-02,    4.472951339445273e-02,
9.105409732110946e-01,    4.472951339445273e-02,
4.472951339445244e-02,    9.105409732110951e-01,

// The abscissas of order 10 rule (25 point(s)):

4.951734598011704e-01,    9.653080397659112e-03,
4.951734598011701e-01,    4.951734598011707e-01,
9.653080397659134e-03,    4.951734598011707e-01,
1.913941524284152e-02,    1.913941524284096e-02,
9.617211695143172e-01,    1.913941524284154e-02,
1.913941524284211e-02,    9.617211695143158e-01,
1.337347551008692e-01,    3.472362048232762e-02,
8.315416244168033e-01,    1.337347551008693e-01,
3.472362048232754e-02,    8.315416244168036e-01,
8.315416244168032e-01,    3.472362048232762e-02,
1.337347551008692e-01,    8.315416244168036e-01,
3.472362048232733e-02,    1.337347551008693e-01,
3.333333333333332e-01,    3.333333333333335e-01,
3.266931362813372e-01,    3.758272734119156e-02,
6.357241363774715e-01,    3.266931362813370e-01,
3.758272734119170e-02,    6.357241363774716e-01,
6.357241363774712e-01,    3.758272734119156e-02,
3.266931362813367e-01,    6.357241363774716e-01,
3.758272734119141e-02,    3.266931362813372e-01,
1.844850126852468e-01,    1.844850126852465e-01,
6.310299746295068e-01,    1.844850126852465e-01,
1.844850126852465e-01,    6.310299746295070e-01,
4.282348209437188e-01,    1.435303581125623e-01,
4.282348209437191e-01,    4.282348209437188e-01,
1.435303581125621e-01,    4.282348209437188e-01,

// The abscissas of order 11 rule (28 point(s)):

3.084689563558809e-02,    3.084689563558782e-02,
9.383062087288238e-01,    3.084689563558840e-02,
3.084689563558667e-02,    9.383062087288267e-01,
4.987801651784606e-01,    2.439669643078716e-03,
4.987801651784612e-01,    4.987801651784606e-01,
2.439669643078390e-03,    4.987801651784612e-01,
1.593036198376936e-01,    1.436666256955585e-02,
8.263297175927507e-01,    1.593036198376937e-01,
1.436666256955548e-02,    8.263297175927510e-01,
8.263297175927506e-01,    1.436666256955585e-02,
1.593036198376935e-01,    8.263297175927510e-01,
1.436666256955566e-02,    1.593036198376937e-01,
3.333333333333332e-01,    3.333333333333335e-01,
1.132078272866942e-01,    1.132078272866937e-01,
7.735843454266119e-01,    1.132078272866943e-01,
1.132078272866939e-01,    7.735843454266121e-01,
4.366550163931759e-01,    1.266899672136481e-01,
4.366550163931760e-01,    4.366550163931760e-01,
1.266899672136477e-01,    4.366550163931765e-01,
2.144834586192695e-01,    2.144834586192690e-01,
5.710330827614612e-01,    2.144834586192696e-01,
2.144834586192693e-01,    5.710330827614614e-01,
3.106312163134631e-01,    4.766406697215075e-02,
6.417047167143859e-01,    3.106312163134632e-01,
4.766406697215075e-02,    6.417047167143865e-01,
6.417047167143861e-01,    4.766406697215075e-02,
3.106312163134628e-01,    6.417047167143865e-01,
4.766406697215078e-02,    3.106312163134634e-01,

// The abscissas of order 12 rule (33 point(s)):

2.714625070149260e-01,    2.714625070149261e-01,
4.570749859701480e-01,    2.714625070149261e-01,
2.714625070149261e-01,    4.570749859701478e-01,
1.092578276593544e-01,    1.092578276593543e-01,
7.814843446812914e-01,    1.092578276593543e-01,
1.092578276593543e-01,    7.814843446812915e-01,
4.401116486585932e-01,    1.197767026828137e-01,
4.401116486585928e-01,    4.401116486585934e-01,
1.197767026828138e-01,    4.401116486585934e-01,
2.554542286385172e-01,    1.162960196779266e-01,
6.282497516835563e-01,    2.554542286385174e-01,
1.162960196779262e-01,    6.282497516835566e-01,
6.282497516835562e-01,    1.162960196779266e-01,
2.554542286385172e-01,    6.282497516835566e-01,
1.162960196779263e-01,    2.554542286385174e-01,
1.272797172335892e-01,    2.138249025617050e-02,
8.513377925102398e-01,    1.272797172335893e-01,
2.138249025617092e-02,    8.513377925102402e-01,
8.513377925102402e-01,    2.138249025617050e-02,
1.272797172335894e-01,    8.513377925102402e-01,
2.138249025617033e-02,    1.272797172335893e-01,
2.916556797383411e-01,    2.303415635526687e-02,
6.853101639063920e-01,    2.916556797383409e-01,
2.303415635526705e-02,    6.853101639063919e-01,
6.853101639063921e-01,    2.303415635526687e-02,
2.916556797383410e-01,    6.853101639063919e-01,
2.303415635526686e-02,    2.916556797383413e-01,
4.882037509455415e-01,    2.359249810891692e-02,
4.882037509455416e-01,    4.882037509455418e-01,
2.359249810891659e-02,    4.882037509455418e-01,
2.464636343633580e-02,    2.464636343633539e-02,
9.507072731273288e-01,    2.464636343633539e-02,
2.464636343633539e-02,    9.507072731273292e-01,

// The abscissas of order 13 rule (37 point(s)):

4.961358947410460e-01,    7.728210517907955e-03,
4.961358947410458e-01,    4.961358947410463e-01,
7.728210517907844e-03,    4.961358947410463e-01,
4.696086896534918e-01,    6.078262069301638e-02,
4.696086896534921e-01,    4.696086896534918e-01,
6.078262069301581e-02,    4.696086896534924e-01,
2.311102849490825e-01,    2.311102849490820e-01,
5.377794301018352e-01,    2.311102849490825e-01,
2.311102849490823e-01,    5.377794301018355e-01,
2.920786885766366e-01,    1.898800438375877e-02,
6.889333070396048e-01,    2.920786885766364e-01,
1.898800438375911e-02,    6.889333070396048e-01,
6.889333070396046e-01,    1.898800438375877e-02,
2.920786885766366e-01,    6.889333070396048e-01,
1.898800438375863e-02,    2.920786885766367e-01,
3.333333333333332e-01,    3.333333333333335e-01,
2.667452533103512e-01,    9.773603106601650e-02,
6.355187156236323e-01,    2.667452533103513e-01,
9.773603106601663e-02,    6.355187156236327e-01,
6.355187156236322e-01,    9.773603106601650e-02,
2.667452533103514e-01,    6.355187156236322e-01,
9.773603106601633e-02,    2.667452533103513e-01,
4.144775702790544e-01,    1.710448594418912e-01,
4.144775702790547e-01,    4.144775702790547e-01,
1.710448594418907e-01,    4.144775702790547e-01,
1.135599125721336e-01,    1.135599125721328e-01,
7.728801748557338e-01,    1.135599125721334e-01,
1.135599125721331e-01,    7.728801748557338e-01,
1.267997757838374e-01,    2.196634420652916e-02,
8.512338800096334e-01,    1.267997757838372e-01,
2.196634420652917e-02,    8.512338800096337e-01,
8.512338800096334e-01,    2.196634420652916e-02,
1.267997757838372e-01,    8.512338800096337e-01,
2.196634420652912e-02,    1.267997757838378e-01,
2.489593149121631e-02,    2.489593149121637e-02,
9.502081370175673e-01,    2.489593149121637e-02,
2.489593149121637e-02,    9.502081370175673e-01,

// The abscissas of order 14 rule (42 point(s)):

4.176447193404539e-01,    1.647105613190922e-01,
4.176447193404539e-01,    4.176447193404542e-01,
1.647105613190919e-01,    4.176447193404542e-01,
2.983728821362576e-01,    1.464695005565472e-02,
6.869801678080876e-01,    2.983728821362578e-01,
1.464695005565447e-02,    6.869801678080881e-01,
6.869801678080876e-01,    1.464695005565472e-02,
2.983728821362575e-01,    6.869801678080881e-01,
1.464695005565451e-02,    2.983728821362580e-01,
6.179988309087279e-02,    6.179988309087241e-02,
8.764002338182545e-01,    6.179988309087299e-02,
6.179988309087241e-02,    8.764002338182552e-01,
3.368614597963449e-01,    9.291624935697214e-02,
5.702222908466830e-01,    3.368614597963451e-01,
9.291624935697193e-02,    5.702222908466831e-01,
5.702222908466829e-01,    9.291624935697214e-02,
3.368614597963449e-01,    5.702222908466831e-01,
9.291624935697189e-02,    3.368614597963452e-01,
2.734775283088386e-01,    2.734775283088388e-01,
4.530449433823226e-01,    2.734775283088388e-01,
2.734775283088386e-01,    4.530449433823230e-01,
1.772055324125433e-01,    1.772055324125435e-01,
6.455889351749133e-01,    1.772055324125435e-01,
1.772055324125432e-01,    6.455889351749137e-01,
1.939096124870118e-02,    1.939096124870065e-02,
9.612180775025979e-01,    1.939096124870123e-02,
1.939096124870180e-02,    9.612180775025964e-01,
4.889639103621787e-01,    2.207217927564258e-02,
4.889639103621786e-01,    4.889639103621787e-01,
2.207217927564264e-02,    4.889639103621787e-01,
1.722666878213555e-01,    5.712475740364803e-02,
7.706085547749967e-01,    1.722666878213557e-01,
5.712475740364806e-02,    7.706085547749969e-01,
7.706085547749965e-01,    5.712475740364803e-02,
1.722666878213556e-01,    7.706085547749969e-01,
5.712475740364767e-02,    1.722666878213557e-01,
1.189744976969569e-01,    1.268330932872132e-03,
8.797571713701710e-01,    1.189744976969569e-01,
1.268330932872237e-03,    8.797571713701715e-01,
8.797571713701709e-01,    1.268330932872132e-03,
1.189744976969567e-01,    8.797571713701715e-01,
1.268330932872040e-03,    1.189744976969569e-01,

// The abscissas of order 15 rule (49 point(s)):

1.299782299330781e-01,    1.299782299330779e-01,
7.400435401338441e-01,    1.299782299330779e-01,
1.299782299330776e-01,    7.400435401338448e-01,
3.333333333333332e-01,    3.333333333333335e-01,
4.600769492970597e-01,    7.984610140588049e-02,
4.600769492970596e-01,    4.600769492970598e-01,
7.984610140588062e-02,    4.600769492970598e-01,
1.823217834071911e-01,    8.459422148219179e-02,
7.330839951106168e-01,    1.823217834071914e-01,
8.459422148219199e-02,    7.330839951106168e-01,
7.330839951106171e-01,    8.459422148219179e-02,
1.823217834071912e-01,    7.330839951106174e-01,
8.459422148219181e-02,    1.823217834071914e-01,
1.502003840652387e-01,    1.602708978634558e-02,
8.337725261484163e-01,    1.502003840652384e-01,
1.602708978634551e-02,    8.337725261484160e-01,
8.337725261484157e-01,    1.602708978634558e-02,
1.502003840652390e-01,    8.337725261484160e-01,
1.602708978634549e-02,    1.502003840652390e-01,
3.231113151637127e-01,    9.765044243024255e-02,
5.792382424060451e-01,    3.231113151637127e-01,
9.765044243024238e-02,    5.792382424060452e-01,
5.792382424060447e-01,    9.765044243024255e-02,
3.231113151637124e-01,    5.792382424060452e-01,
9.765044243024202e-02,    3.231113151637130e-01,
4.916858166302972e-01,    1.662836673940551e-02,
4.916858166302972e-01,    4.916858166302975e-01,
1.662836673940523e-02,    4.916858166302975e-01,
2.215323407951419e-01,    2.215323407951422e-01,
5.569353184097159e-01,    2.215323407951422e-01,
2.215323407951418e-01,    5.569353184097162e-01,
3.969337374090604e-01,    2.061325251818792e-01,
3.969337374090608e-01,    3.969337374090604e-01,
2.061325251818785e-01,    3.969337374090610e-01,
3.079476814836728e-01,    1.845425190463340e-02,
6.735980666116941e-01,    3.079476814836729e-01,
1.845425190463328e-02,    6.735980666116944e-01,
6.735980666116938e-01,    1.845425190463340e-02,
3.079476814836728e-01,    6.735980666116944e-01,
1.845425190463296e-02,    3.079476814836731e-01,
5.634191769610063e-02,    5.634191769609974e-02,
8.873161646077998e-01,    5.634191769610031e-02,
5.634191769610002e-02,    8.873161646078000e-01,
3.803522930110918e-02,    1.113535274013645e-03,
9.608512354248769e-01,    3.803522930110929e-02,
1.113535274012761e-03,    9.608512354248794e-01,
9.608512354248772e-01,    1.113535274013645e-03,
3.803522930110821e-02,    9.608512354248794e-01,
1.113535274013857e-03,    3.803522930110929e-02,

// The abscissas of order 16 rule (55 point(s)):

4.137694858270855e-01,    9.664954403660049e-03,
5.765655597692550e-01,    4.137694858270850e-01,
9.664954403660042e-03,    5.765655597692549e-01,
5.765655597692545e-01,    9.664954403660049e-03,
4.137694858270850e-01,    5.765655597692549e-01,
9.664954403660193e-03,    4.137694858270856e-01,
3.041794482294799e-01,    3.030594335518612e-02,
6.655146084153341e-01,    3.041794482294798e-01,
3.030594335518639e-02,    6.655146084153342e-01,
6.655146084153339e-01,    3.030594335518612e-02,
3.041794482294799e-01,    6.655146084153342e-01,
3.030594335518602e-02,    3.041794482294800e-01,
6.667447224023854e-02,    6.667447224023791e-02,
8.666510555195233e-01,    6.667447224023849e-02,
6.667447224023820e-02,    8.666510555195236e-01,
8.960908902270563e-02,    1.081297277610374e-02,
8.995779382011907e-01,    8.960908902270567e-02,
1.081297277610380e-02,    8.995779382011906e-01,
8.995779382011901e-01,    1.081297277610374e-02,
8.960908902270590e-02,    8.995779382011906e-01,
1.081297277610338e-02,    8.960908902270624e-02,
2.966153724003829e-01,    1.066531605361483e-01,
5.967314670634685e-01,    2.966153724003830e-01,
1.066531605361487e-01,    5.967314670634686e-01,
5.967314670634689e-01,    1.066531605361483e-01,
2.966153724003832e-01,    5.967314670634686e-01,
1.066531605361484e-01,    2.966153724003832e-01,
2.413216807013784e-01,    2.413216807013781e-01,
5.173566385972434e-01,    2.413216807013781e-01,
2.413216807013781e-01,    5.173566385972437e-01,
4.127980959552238e-01,    1.744038080895524e-01,
4.127980959552235e-01,    4.127980959552241e-01,
1.744038080895525e-01,    4.127980959552241e-01,
1.697633551502899e-01,    5.135431534401315e-02,
7.788823295056970e-01,    1.697633551502899e-01,
5.135431534401324e-02,    7.788823295056975e-01,
7.788823295056974e-01,    5.135431534401315e-02,
1.697633551502897e-01,    7.788823295056975e-01,
5.135431534401304e-02,    1.697633551502899e-01,
1.500637365870349e-01,    1.500637365870353e-01,
6.998725268259299e-01,    1.500637365870353e-01,
1.500637365870350e-01,    6.998725268259300e-01,
2.140487799258473e-01,    3.696942707355384e-03,
7.822542773667973e-01,    2.140487799258473e-01,
3.696942707355859e-03,    7.822542773667973e-01,
7.822542773667973e-01,    3.696942707355384e-03,
2.140487799258474e-01,    7.822542773667973e-01,
3.696942707355333e-03,    2.140487799258473e-01,
4.695480309966849e-01,    6.090393800663025e-02,
4.695480309966849e-01,    4.695480309966852e-01,
6.090393800662992e-02,    4.695480309966852e-01,
3.333333333333332e-01,    3.333333333333335e-01,
1.704162940571889e-02,    1.704162940571822e-02,
9.659167411885631e-01,    1.704162940571879e-02,
1.704162940571937e-02,    9.659167411885613e-01,

// The abscissas of order 17 rule (60 point(s)):

4.171034443615993e-01,    1.657931112768015e-01,
4.171034443615992e-01,    4.171034443615995e-01,
1.657931112768017e-01,    4.171034443615995e-01,
7.250547079900220e-02,    1.157517590318060e-02,
9.159193532978168e-01,    7.250547079900240e-02,
1.157517590318148e-02,    9.159193532978158e-01,
9.159193532978172e-01,    1.157517590318060e-02,
7.250547079900303e-02,    9.159193532978158e-01,
1.157517590318080e-02,    7.250547079900240e-02,
1.803581162663707e-01,    1.803581162663707e-01,
6.392837674672587e-01,    1.803581162663707e-01,
1.803581162663704e-01,    6.392837674672593e-01,
4.154754592952290e-01,    1.322967276008706e-02,
5.712948679446840e-01,    4.154754592952291e-01,
1.322967276008679e-02,    5.712948679446844e-01,
5.712948679446840e-01,    1.322967276008706e-02,
4.154754592952288e-01,    5.712948679446844e-01,
1.322967276008695e-02,    4.154754592952291e-01,
2.717918700553547e-01,    1.313587083400266e-02,
7.150722591106426e-01,    2.717918700553549e-01,
1.313587083400248e-02,    7.150722591106430e-01,
7.150722591106427e-01,    1.313587083400266e-02,
2.717918700553548e-01,    7.150722591106425e-01,
1.313587083400256e-02,    2.717918700553549e-01,
2.992189424769706e-01,    1.575054779268698e-01,
5.432755795961598e-01,    2.992189424769703e-01,
1.575054779268700e-01,    5.432755795961600e-01,
5.432755795961596e-01,    1.575054779268698e-01,
2.992189424769700e-01,    5.432755795961600e-01,
1.575054779268697e-01,    2.992189424769705e-01,
2.857065024365867e-01,    2.857065024365867e-01,
4.285869951268266e-01,    2.857065024365867e-01,
2.857065024365866e-01,    4.285869951268268e-01,
3.062815917461863e-01,    6.734937786736139e-02,
6.263690303864522e-01,    3.062815917461866e-01,
6.734937786736123e-02,    6.263690303864525e-01,
6.263690303864523e-01,    6.734937786736139e-02,
3.062815917461862e-01,    6.263690303864525e-01,
6.734937786736112e-02,    3.062815917461868e-01,
1.687225134952593e-01,    7.804234056828233e-02,
7.532351459364583e-01,    1.687225134952594e-01,
7.804234056828244e-02,    7.532351459364583e-01,
7.532351459364583e-01,    7.804234056828233e-02,
1.687225134952595e-01,    7.532351459364583e-01,
7.804234056828203e-02,    1.687225134952599e-01,
6.665406347959712e-02,    6.665406347959675e-02,
8.666918730408058e-01,    6.665406347959733e-02,
6.665406347959675e-02,    8.666918730408065e-01,
1.591922874727930e-01,    1.601764236211905e-02,
8.247900701650881e-01,    1.591922874727929e-01,
1.601764236211946e-02,    8.247900701650881e-01,
8.247900701650880e-01,    1.601764236211905e-02,
1.591922874727925e-01,    8.247900701650881e-01,
1.601764236211906e-02,    1.591922874727929e-01,
1.475549166075401e-02,    1.475549166075398e-02,
9.704890166784920e-01,    1.475549166075398e-02,
1.475549166075456e-02,    9.704890166784909e-01,
4.655978716188902e-01,    6.880425676221955e-02,
4.655978716188902e-01,    4.655978716188905e-01,
6.880425676221924e-02,    4.655978716188905e-01,

// The abscissas of order 18 rule (67 point(s)):

3.850440344131638e-01,    9.042704035434041e-02,
5.245289252324956e-01,    3.850440344131638e-01,
9.042704035434055e-02,    5.245289252324959e-01,
5.245289252324958e-01,    9.042704035434041e-02,
3.850440344131636e-01,    5.245289252324959e-01,
9.042704035434054e-02,    3.850440344131639e-01,
4.749182113240458e-01,    5.016357735190839e-02,
4.749182113240455e-01,    4.749182113240461e-01,
5.016357735190845e-02,    4.749182113240461e-01,
1.516385069726052e-01,    1.516385069726047e-01,
6.967229860547904e-01,    1.516385069726053e-01,
1.516385069726047e-01,    6.967229860547906e-01,
4.727614183265189e-02,    1.249893248349522e-02,
9.402249256838528e-01,    4.727614183265147e-02,
1.249893248349544e-02,    9.402249256838533e-01,
9.402249256838529e-01,    1.249893248349522e-02,
4.727614183265159e-02,    9.402249256838533e-01,
1.249893248349498e-02,    4.727614183265205e-02,
3.333333333333332e-01,    3.333333333333335e-01,
3.020619577128708e-01,    5.401173533902445e-02,
6.439263069481051e-01,    3.020619577128708e-01,
5.401173533902429e-02,    6.439263069481054e-01,
6.439263069481048e-01,    5.401173533902445e-02,
3.020619577128711e-01,    6.439263069481048e-01,
5.401173533902398e-02,    3.020619577128710e-01,
2.565061597742417e-01,    1.050501881924166e-02,
7.329888214065167e-01,    2.565061597742417e-01,
1.050501881924217e-02,    7.329888214065167e-01,
7.329888214065167e-01,    1.050501881924166e-02,
2.565061597742417e-01,    7.329888214065167e-01,
1.050501881924166e-02,    2.565061597742417e-01,
4.110671018759194e-01,    1.778657962481611e-01,
4.110671018759191e-01,    4.110671018759198e-01,
1.778657962481611e-01,    4.110671018759198e-01,
1.784791255658877e-01,    6.612245802840367e-02,
7.553984164057087e-01,    1.784791255658877e-01,
6.612245802840337e-02,    7.553984164057093e-01,
7.553984164057087e-01,    6.612245802840367e-02,
1.784791255658879e-01,    7.553984164057093e-01,
6.612245802840317e-02,    1.784791255658877e-01,
2.656146099053744e-01,    2.656146099053742e-01,
4.687707801892514e-01,    2.656146099053742e-01,
2.656146099053742e-01,    4.687707801892515e-01,
3.758944341068363e-03,    3.758944341068274e-03,
9.924821113178634e-01,    3.758944341068274e-03,
3.758944341069539e-03,    9.924821113178611e-01,
2.685733063960136e-01,    1.490669101257738e-01,
5.823597834782124e-01,    2.685733063960141e-01,
1.490669101257737e-01,    5.823597834782127e-01,
5.823597834782121e-01,    1.490669101257738e-01,
2.685733063960137e-01,    5.823597834782127e-01,
1.490669101257734e-01,    2.685733063960141e-01,
4.110656686746185e-01,    1.169182467466704e-02,
5.772425066507142e-01,    4.110656686746186e-01,
1.169182467466705e-02,    5.772425066507149e-01,
5.772425066507145e-01,    1.169182467466704e-02,
4.110656686746183e-01,    5.772425066507143e-01,
1.169182467466718e-02,    4.110656686746186e-01,
1.327788302713890e-01,    1.433152477894194e-02,
8.528896449496688e-01,    1.327788302713893e-01,
1.433152477894184e-02,    8.528896449496693e-01,
8.528896449496690e-01,    1.433152477894194e-02,
1.327788302713893e-01,    8.528896449496693e-01,
1.433152477894184e-02,    1.327788302713893e-01,
7.243870556733314e-02,    7.243870556733272e-02,
8.551225888653341e-01,    7.243870556733272e-02,
7.243870556733272e-02,    8.551225888653346e-01,

// The abscissas of order 19 rule (73 point(s)):

1.424222825711268e-01,    5.005142352350437e-03,
8.525725750765227e-01,    1.424222825711267e-01,
5.005142352350547e-03,    8.525725750765229e-01,
8.525725750765228e-01,    5.005142352350437e-03,
1.424222825711270e-01,    8.525725750765229e-01,
5.005142352349883e-03,    1.424222825711272e-01,
5.252627985410377e-02,    5.252627985410347e-02,
8.949474402917933e-01,    5.252627985410347e-02,
5.252627985410347e-02,    8.949474402917931e-01,
6.008389996270258e-02,    9.777061438676848e-03,
9.301390385986210e-01,    6.008389996270207e-02,
9.777061438678355e-03,    9.301390385986182e-01,
9.301390385986206e-01,    9.777061438676848e-03,
6.008389996270375e-02,    9.301390385986182e-01,
9.777061438676674e-03,    6.008389996270265e-02,
1.307006699605347e-01,    3.914244943460860e-02,
8.301568806048568e-01,    1.307006699605343e-01,
3.914244943460886e-02,    8.301568806048571e-01,
8.301568806048567e-01,    3.914244943460860e-02,
1.307006699605345e-01,    8.301568806048571e-01,
3.914244943460855e-02,    1.307006699605349e-01,
3.113183832239870e-01,    1.293128097679791e-01,
5.593688070080340e-01,    3.113183832239869e-01,
1.293128097679787e-01,    5.593688070080346e-01,
5.593688070080340e-01,    1.293128097679791e-01,
3.113183832239867e-01,    5.593688070080346e-01,
1.293128097679790e-01,    3.113183832239870e-01,
1.114480557169987e-01,    1.114480557169987e-01,
7.771038885660027e-01,    1.114480557169987e-01,
1.114480557169987e-01,    7.771038885660027e-01,
1.163902732792293e-02,    1.163902732792213e-02,
9.767219453441546e-01,    1.163902732792271e-02,
1.163902732792329e-02,    9.767219453441534e-01,
2.551621331531252e-01,    2.551621331531245e-01,
4.896757336937504e-01,    2.551621331531251e-01,
2.551621331531248e-01,    4.896757336937503e-01,
2.214339418891136e-01,    7.456118930435486e-02,
7.040048688065313e-01,    2.214339418891134e-01,
7.456118930435514e-02,    7.040048688065317e-01,
7.040048688065316e-01,    7.456118930435486e-02,
2.214339418891131e-01,    7.040048688065317e-01,
7.456118930435528e-02,    2.214339418891134e-01,
4.039697179663861e-01,    1.920605640672277e-01,
4.039697179663859e-01,    4.039697179663862e-01,
1.920605640672279e-01,    4.039697179663862e-01,
3.540259269997119e-01,    4.088831446497824e-02,
6.050857585353101e-01,    3.540259269997119e-01,
4.088831446497789e-02,    6.050857585353102e-01,
6.050857585353099e-01,    4.088831446497824e-02,
3.540259269997119e-01,    6.050857585353102e-01,
4.088831446497791e-02,    3.540259269997122e-01,
1.781710060796274e-01,    1.781710060796273e-01,
6.436579878407451e-01,    1.781710060796279e-01,
1.781710060796272e-01,    6.436579878407455e-01,
4.591943889568275e-01,    8.161122208634495e-02,
4.591943889568276e-01,    4.591943889568278e-01,
8.161122208634459e-02,    4.591943889568278e-01,
3.333333333333332e-01,    3.333333333333335e-01,
4.925124498658743e-01,    1.497510026825141e-02,
4.925124498658744e-01,    4.925124498658743e-01,
1.497510026825185e-02,    4.925124498658743e-01,
2.418941040068929e-01,    1.492363890743827e-02,
7.431822570856686e-01,    2.418941040068929e-01,
1.492363890743827e-02,    7.431822570856695e-01,
7.431822570856689e-01,    1.492363890743827e-02,
2.418941040068926e-01,    7.431822570856689e-01,
1.492363890743807e-02,    2.418941040068929e-01,
3.646204143387098e-01,    2.069103849102446e-03,
6.333104818121875e-01,    3.646204143387101e-01,
2.069103849102568e-03,    6.333104818121879e-01,
6.333104818121878e-01,    2.069103849102446e-03,
3.646204143387101e-01,    6.333104818121879e-01,
2.069103849102337e-03,    3.646204143387103e-01,

// The abscissas of order 20 rule (79 point(s)):

1.862949977445412e-01,    1.862949977445406e-01,
6.274100045109179e-01,    1.862949977445412e-01,
1.862949977445409e-01,    6.274100045109182e-01,
3.731088059888478e-02,    3.731088059888445e-02,
9.253782388022305e-01,    3.731088059888503e-02,
3.731088059888560e-02,    9.253782388022288e-01,
4.762456115404991e-01,    4.750877691900183e-02,
4.762456115404991e-01,    4.762456115404988e-01,
